store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,year,month,day,sales
297,1,695,1,0,0,True,False,False,False,2013,3,11,5268.0723
302,6,395,1,0,0,True,False,False,False,2015,3,14,4022.3064
23,1,633,1,1,0,True,False,False,False,2014,5,5,8177.7305
818,5,553,1,0,0,True,False,False,False,2014,4,11,4692.0444
253,1,902,1,1,0,True,False,False,False,2014,5,19,11242.675
1077,3,382,1,0,0,True,False,False,False,2014,9,24,3537.6763
37,2,720,1,1,0,True,False,False,False,2015,1,13,7282.894
98,7,0,0,0,0,True,False,False,False,2014,11,30,0.0
547,4,0,0,1,1,False,True,False,False,2015,6,4,0.0
486,7,0,0,0,0,True,False,False,False,2013,11,24,0.0
527,3,993,1,1,0,True,False,False,False,2014,9,3,10038.653
305,5,405,1,1,0,True,False,False,False,2013,4,12,4044.567
273,7,0,0,0,0,True,False,False,False,2013,10,27,0.0
287,6,857,1,0,0,True,False,False,False,2015,3,21,7969.1455
539,7,0,0,0,0,True,False,False,False,2013,2,24,0.0
930,6,1381,1,0,0,True,False,False,False,2013,5,11,7308.3794
566,4,566,1,1,0,True,False,False,False,2014,2,6,5415.341
444,7,0,0,0,0,True,False,False,False,2014,8,24,0.0
559,6,295,1,0,0,True,False,False,False,2013,5,11,2468.8875
781,2,820,1,1,0,True,False,False,False,2014,7,1,8103.607
11,3,1106,1,1,0,True,False,False,False,2014,2,19,8504.034
419,4,790,1,0,0,True,False,False,False,2013,8,8,5882.0347
660,3,440,1,0,0,True,False,False,False,2015,4,22,4211.833
70,4,0,0,0,1,False,False,False,True,2013,12,26,0.0
779,3,686,1,1,0,True,False,False,False,2013,8,28,6608.224
121,3,456,1,1,0,True,False,False,False,2014,1,22,4852.3125
409,7,0,0,0,0,True,False,False,False,2014,3,2,0.0
1022,3,878,1,1,0,True,False,False,False,2015,6,17,8746.683
890,6,434,1,0,0,True,False,False,False,2013,6,22,4240.5254
712,7,0,0,0,0,True,False,False,False,2013,12,22,0.0
194,5,401,1,0,0,True,False,False,False,2014,10,17,4045.077
451,6,409,1,0,1,True,False,False,False,2014,8,23,4067.227
370,2,625,1,1,0,True,False,False,False,2015,6,16,8233.918
350,2,526,1,1,0,True,False,False,False,2014,11,4,6582.9766
1039,6,1177,1,0,0,True,False,False,False,2014,5,3,9436.738
454,2,843,1,1,0,True,False,False,False,2015,6,16,8365.395
307,7,0,0,0,0,True,False,False,False,2015,6,14,0.0
302,3,240,1,0,0,True,False,False,False,2015,1,21,2539.755
203,4,737,1,0,0,True,False,False,False,2013,5,23,5378.276
841,6,161,1,0,0,True,False,False,False,2015,6,20,1500.499
730,1,0,0,0,0,False,True,False,False,2014,6,9,0.0
422,4,429,1,1,0,True,False,False,False,2013,9,12,4271.9136
1088,2,529,1,1,1,True,False,False,False,2014,7,29,6340.5835
485,6,512,1,0,0,True,False,False,False,2015,1,31,5236.3003
964,6,1509,1,0,0,True,False,False,False,2013,3,2,11636.473
602,2,738,1,1,0,True,False,False,False,2013,2,5,7874.7603
114,6,620,1,0,0,True,False,False,False,2013,6,22,5993.8555
217,7,0,0,0,0,True,False,False,False,2013,2,10,0.0
425,6,276,1,0,0,True,False,False,False,2014,9,27,2285.245
1089,3,964,1,1,0,True,False,False,False,2013,4,10,9327.059
87,3,671,1,0,0,True,False,False,False,2015,3,25,4857.607
419,6,673,1,0,0,True,False,False,False,2013,5,18,5552.7876
666,1,999,1,1,1,True,False,False,False,2015,3,30,11751.096
676,2,0,0,1,0,True,False,False,False,2013,3,19,0.0
75,7,0,0,0,0,True,False,False,False,2013,11,17,0.0
1110,2,651,1,1,0,True,False,False,False,2013,8,13,6115.2476
391,2,641,1,0,0,True,False,False,False,2015,2,24,6007.1016
957,1,859,1,0,0,True,False,False,False,2014,2,10,6151.2383
914,3,1134,1,1,1,True,False,False,False,2014,8,20,9781.551
746,2,550,1,1,0,True,False,False,False,2014,7,15,6379.5547
82,5,0,0,1,0,False,True,False,False,2015,5,1,0.0
54,3,699,1,0,0,True,False,False,False,2015,5,13,6873.82
258,3,436,1,1,0,True,False,False,False,2013,4,24,4805.3438
152,6,421,1,0,0,True,False,False,False,2014,2,1,4327.2363
795,2,334,1,0,0,True,False,False,False,2015,4,21,2892.6687
1097,2,2672,1,1,0,True,False,False,False,2014,6,17,10468.245
888,4,677,1,1,0,True,False,False,False,2014,3,6,6572.7573
738,4,741,1,1,0,True,False,False,False,2014,11,6,7791.979
946,3,496,1,0,0,True,False,False,False,2013,4,17,3983.3362
448,7,0,0,0,0,True,False,False,False,2014,1,5,0.0
1023,7,0,0,0,0,True,False,False,False,2013,3,3,0.0
541,4,666,1,1,0,True,False,False,False,2013,4,25,6180.6455
62,4,0,0,1,0,False,True,False,False,2014,6,19,0.0
940,5,848,1,1,0,True,False,False,False,2014,4,4,8782.879
491,3,490,1,1,0,True,False,False,False,2014,1,22,5673.1973
448,5,771,1,0,1,True,False,False,False,2015,4,10,6656.614
189,1,672,1,0,0,True,False,False,False,2013,2,25,5535.076
902,7,0,0,0,0,True,False,False,False,2013,12,8,0.0
1055,2,905,1,0,1,True,False,False,False,2013,10,1,7081.577
1101,5,970,1,1,1,True,False,False,False,2013,10,11,9615.266
807,7,0,0,0,0,True,False,False,False,2013,2,3,0.0
244,2,315,1,0,0,True,False,False,False,2013,3,12,3095.57
209,5,0,0,1,1,False,False,True,False,2014,4,18,0.0
1000,6,598,1,0,0,True,False,False,False,2013,8,31,6286.2954
432,1,1716,1,0,0,True,False,False,False,2014,9,8,10987.417
759,1,1178,1,1,0,True,False,False,False,2013,3,4,11220.775
1067,1,397,1,0,0,True,False,False,False,2013,1,28,3778.3606
320,7,0,0,0,0,True,False,False,False,2013,3,3,0.0
676,7,1091,1,0,0,True,False,False,False,2013,1,20,6573.0254
994,4,407,1,0,0,True,False,False,False,2015,2,26,4076.1553
1018,6,1379,1,0,0,True,False,False,False,2013,6,29,11413.544
185,2,430,1,0,0,True,False,False,False,2014,1,28,4292.926
263,1,386,1,1,0,True,False,False,False,2014,6,2,4899.788
293,6,596,1,0,0,True,False,False,False,2013,8,3,5185.734
78,4,480,1,0,0,True,False,False,False,2015,5,28,4703.477
380,2,1102,1,0,0,True,False,False,False,2014,9,23,9025.173
463,5,803,1,0,0,True,False,False,False,2015,3,27,6653.7446
854,4,547,1,0,0,True,False,False,False,2014,9,25,4337.411
562,6,2578,1,0,0,True,False,False,False,2015,1,10,14804.682
1106,1,659,1,1,1,True,False,False,False,2015,1,5,7575.9277
407,6,324,1,0,0,True,False,False,False,2014,1,11,3135.716
529,5,946,1,0,1,True,False,False,False,2014,5,30,9979.766
179,5,772,1,0,0,True,False,False,False,2013,5,24,6216.4326
1035,5,587,1,0,0,True,False,False,False,2013,6,14,5076.5933
1002,2,685,1,1,1,True,False,False,False,2013,7,16,6710.213
788,2,1717,1,1,1,True,False,False,False,2014,8,5,17919.35
318,3,636,1,0,1,True,False,False,False,2013,5,22,5772.441
666,7,0,0,0,0,True,False,False,False,2015,2,8,0.0
98,6,431,1,0,0,True,False,False,False,2013,5,25,4320.5527
543,6,123,1,0,0,True,False,False,False,2014,10,18,1725.6069
31,6,571,1,0,0,True,False,False,False,2015,6,6,5903.926
241,4,621,1,1,0,True,False,False,False,2014,1,9,5786.7695
266,3,532,1,0,0,True,False,False,False,2014,10,15,4361.3364
848,5,962,1,1,0,True,False,False,False,2014,12,5,10230.533
876,5,984,1,0,0,True,False,False,False,2014,2,14,7718.2686
1107,5,694,1,1,0,True,False,False,False,2013,10,25,6184.5767
369,3,550,1,1,0,True,False,False,False,2013,10,9,6668.5566
429,3,315,1,0,1,True,False,False,False,2013,9,4,3467.286
32,5,437,1,0,1,True,False,False,False,2015,4,10,4102.176
824,4,960,1,0,0,True,False,False,False,2014,12,11,7709.6504
569,3,767,1,1,0,True,False,False,False,2013,8,14,5629.0947
128,3,486,1,0,1,True,False,False,False,2014,8,13,4465.207
1003,7,0,0,0,0,True,False,False,False,2014,4,20,0.0
659,2,729,1,1,0,True,False,False,False,2013,9,10,7658.1187
704,5,1124,1,1,0,True,False,False,False,2013,3,8,9825.14
861,1,457,1,0,0,True,False,False,False,2013,9,2,3587.953
562,7,3054,1,0,1,True,False,False,False,2013,7,21,15316.268
657,3,909,1,1,0,True,False,False,False,2013,12,4,9415.579
138,5,711,1,1,1,True,False,False,False,2013,10,25,7080.517
400,2,1319,1,0,0,True,False,False,False,2013,12,10,10082.984
713,7,0,0,0,0,True,False,False,False,2014,3,9,0.0
692,3,877,1,1,0,True,False,False,False,2013,6,5,8311.74
469,7,0,0,0,0,True,False,False,False,2014,6,15,0.0
759,4,912,1,1,1,True,False,False,False,2013,8,1,8233.902
292,2,834,1,1,0,True,False,False,False,2015,4,28,8350.577
28,4,684,1,1,0,True,False,False,False,2014,9,18,6302.873
352,7,0,0,0,0,True,False,False,False,2014,7,13,0.0
372,6,737,1,0,0,True,False,False,False,2014,4,26,7069.804
682,3,2117,1,1,1,True,False,False,False,2015,2,4,15327.948
295,4,530,1,0,0,True,False,False,False,2015,1,22,4346.9834
500,1,429,1,1,0,True,False,False,False,2013,7,15,5530.574
953,7,0,0,0,0,True,False,False,False,2014,11,23,0.0
94,4,575,1,0,0,True,False,False,False,2014,9,25,5123.356
962,1,1081,1,0,1,True,False,False,False,2013,12,30,9561.779
254,6,260,1,0,0,True,False,False,False,2013,7,6,2577.3213
535,5,886,1,0,0,True,False,False,False,2013,3,1,8548.888
923,3,729,1,1,0,True,False,False,False,2015,5,6,7124.896
422,7,0,0,0,0,True,False,False,False,2015,3,29,0.0
742,3,717,1,0,0,True,False,False,False,2014,12,10,6977.921
1063,3,559,1,1,0,True,False,False,False,2013,2,6,5545.987
302,2,239,1,0,0,True,False,False,False,2014,2,11,2530.697
214,1,809,1,1,1,True,False,False,False,2013,10,21,10927.649
599,5,1011,1,1,0,True,False,False,False,2013,5,31,10882.536
455,4,0,0,0,0,False,True,False,False,2015,5,14,0.0
433,7,0,0,0,0,True,False,False,False,2015,2,1,0.0
601,5,547,1,1,0,True,False,False,False,2013,5,31,7099.1685
762,3,0,0,1,0,True,False,False,False,2013,1,9,0.0
860,7,0,0,0,0,True,False,False,False,2013,2,10,0.0
637,4,0,0,1,1,False,True,False,False,2013,5,30,0.0
1049,5,623,1,1,0,True,False,False,False,2013,1,25,5855.464
45,5,415,1,1,1,True,False,False,False,2014,8,8,4919.742
381,3,935,1,0,0,True,False,False,False,2013,3,13,7896.2847
142,3,578,1,1,0,True,False,False,False,2013,1,9,5794.5576
281,6,601,1,0,0,True,False,False,False,2015,7,11,6044.843
955,4,0,0,0,1,False,False,False,True,2013,12,26,0.0
683,3,940,1,1,0,True,False,False,False,2015,7,15,8946.725
640,2,682,1,0,0,True,False,False,False,2013,6,25,7112.1025
83,5,449,1,0,0,True,False,False,False,2014,10,31,4944.638
183,2,571,1,0,1,True,False,False,False,2013,10,29,5109.2197
414,5,635,1,1,0,True,False,False,False,2014,12,19,8407.631
897,4,362,1,1,0,True,False,False,False,2013,9,12,3973.843
114,2,550,1,0,1,True,False,False,False,2014,4,22,4966.3467
533,3,877,1,1,0,True,False,False,False,2014,10,8,9034.725
925,1,1178,1,0,0,True,False,False,False,2015,7,6,7502.51
773,3,0,0,0,1,False,True,False,False,2014,1,1,0.0
180,7,0,0,0,0,True,False,False,False,2014,4,13,0.0
537,7,0,0,0,0,True,False,False,False,2015,6,28,0.0
154,2,605,1,0,0,True,False,False,False,2014,4,8,6192.402
405,2,700,1,1,0,True,False,False,False,2014,12,16,8827.432
655,3,775,1,1,0,True,False,False,False,2014,9,17,7206.949
683,1,1204,1,1,0,True,False,False,False,2015,3,16,11787.391
1109,4,392,1,0,1,True,False,False,False,2013,1,3,3687.786
631,6,573,1,0,0,True,False,False,False,2013,1,5,5249.4663
499,4,629,1,0,0,True,False,False,False,2013,2,14,4736.0674
22,2,404,1,0,0,True,False,False,False,2014,4,8,3717.5488
173,4,925,1,0,0,True,False,False,False,2013,4,18,6492.743
803,7,0,0,0,0,True,False,False,False,2015,6,14,0.0
614,7,0,0,0,0,True,False,False,False,2015,5,17,0.0
291,2,976,1,1,0,True,False,False,False,2014,3,4,8978.868
262,6,2893,1,0,0,True,False,False,False,2014,9,27,14793.902
1113,1,647,1,0,0,True,False,False,False,2014,1,13,5762.318
769,2,3012,1,1,1,True,False,False,False,2014,7,15,11094.726
748,6,515,1,0,0,True,False,False,False,2014,12,6,5371.748
546,5,1621,1,1,0,True,False,False,False,2013,9,27,13238.228
772,3,410,1,0,1,True,False,False,False,2014,8,13,3722.8894
326,6,702,1,0,0,True,False,False,False,2015,4,4,6604.025
702,7,0,0,0,0,True,False,False,False,2013,5,12,0.0
227,7,0,0,0,0,True,False,False,False,2013,5,19,0.0
156,7,0,0,0,0,True,False,False,False,2014,11,30,0.0
362,7,0,0,0,0,True,False,False,False,2014,7,20,0.0
1085,4,1156,1,1,1,True,False,False,False,2013,3,28,10900.991
160,4,497,1,0,0,True,False,False,False,2014,10,16,5735.1294
768,3,1196,1,0,0,True,False,False,False,2014,11,19,10003.3
942,2,450,1,1,0,True,False,False,False,2014,7,15,5476.007
246,5,1018,1,1,0,True,False,False,False,2013,1,11,7906.0435
54,6,812,1,0,0,True,False,False,False,2014,3,8,7837.746
800,3,505,1,1,0,True,False,False,False,2013,1,23,5300.4844
323,3,538,1,1,0,True,False,False,False,2013,2,6,5715.5747
17,5,920,1,1,0,True,False,False,False,2013,6,21,7910.6543
703,4,317,1,0,0,True,False,False,False,2013,6,27,3264.8625
867,3,376,1,1,0,True,False,False,False,2014,1,8,4417.296
439,4,685,1,0,0,True,False,False,False,2015,7,9,5986.605
31,1,523,1,0,1,True,False,False,False,2014,10,13,4604.57
167,2,911,1,0,0,True,False,False,False,2014,5,27,7634.2925
356,5,461,1,1,0,True,False,False,False,2014,7,18,5901.892
17,7,0,0,0,0,True,False,False,False,2014,12,28,0.0
919,1,895,1,1,0,True,False,False,False,2014,2,17,9127.929
1007,2,884,1,1,0,True,False,False,False,2014,1,7,7549.8896
959,5,0,0,1,0,False,True,False,False,2014,10,3,0.0
579,4,1127,1,1,0,True,False,False,False,2015,4,30,11039.175
230,5,880,1,0,0,True,False,False,False,2013,9,6,7250.225
68,7,0,0,0,0,True,False,False,False,2014,8,10,0.0
892,2,725,1,0,0,True,False,False,False,2013,10,15,5941.5957
337,3,422,1,0,1,True,False,False,False,2014,12,24,4202.1074
233,2,1154,1,1,1,True,False,False,False,2013,7,30,12123.401
425,1,507,1,1,0,True,False,False,False,2013,5,13,4759.83
713,2,1567,1,1,1,True,False,False,False,2013,7,30,13936.08
1004,7,0,0,0,0,True,False,False,False,2013,10,6,0.0
784,7,0,0,0,0,True,False,False,False,2015,7,19,0.0
836,1,1036,1,1,1,True,False,False,False,2015,7,13,10495.366
740,3,662,1,1,0,True,False,False,False,2014,6,18,7610.234
785,2,495,1,0,0,True,False,False,False,2015,1,20,4250.619
404,2,741,1,1,0,True,False,False,False,2014,4,1,7949.888
744,6,940,1,0,0,True,False,False,False,2015,5,30,9667.972
175,2,620,1,0,0,True,False,False,False,2013,9,3,4988.059
738,7,0,0,0,0,True,False,False,False,2014,8,31,0.0
614,7,0,0,0,0,True,False,False,False,2015,2,22,0.0
525,5,869,1,0,0,True,False,False,False,2013,4,19,8025.475
168,4,669,1,0,0,True,False,False,False,2013,1,31,5861.442
480,2,740,1,1,0,True,False,False,False,2014,3,18,7001.5107
349,3,763,1,0,0,True,False,False,False,2014,3,26,6619.5796
971,7,0,0,0,0,True,False,False,False,2014,11,16,0.0
962,3,798,1,1,0,True,False,False,False,2015,1,28,7328.787
406,4,331,1,0,0,True,False,False,False,2013,5,23,3373.6875
71,6,629,1,0,0,True,False,False,False,2013,2,2,6204.312
168,3,909,1,1,0,True,False,False,False,2014,4,30,9840.517
836,7,0,0,0,0,True,False,False,False,2013,1,27,0.0
2,1,511,1,0,0,True,False,False,False,2015,4,20,3893.1562
639,2,642,1,1,0,True,False,False,False,2013,7,2,7922.761
150,6,725,1,0,0,True,False,False,False,2013,3,23,6793.224
199,7,0,0,0,0,True,False,False,False,2013,4,21,0.0
914,7,0,0,0,0,True,False,False,False,2013,8,11,0.0
254,3,178,1,0,0,True,False,False,False,2013,9,4,1935.8574
535,7,0,0,0,0,True,False,False,False,2014,10,5,0.0
109,7,0,0,0,0,True,False,False,False,2015,6,7,0.0
877,2,871,1,0,1,True,False,False,False,2013,6,25,6970.862
179,6,955,1,0,0,True,False,False,False,2015,2,14,8137.3604
492,2,1484,1,1,0,True,False,False,False,2013,12,3,12588.628
422,6,477,1,0,0,True,False,False,False,2014,11,8,4421.0615
593,7,0,0,0,0,True,False,False,False,2013,1,27,0.0
120,7,0,0,0,1,True,False,False,False,2015,4,5,0.0
1025,2,884,1,1,0,True,False,False,False,2014,3,18,7684.205
21,1,387,1,0,1,True,False,False,False,2013,8,5,3795.8228
908,2,336,1,0,0,True,False,False,False,2014,1,14,3292.0864
725,3,508,1,1,0,True,False,False,False,2013,4,24,5215.393
678,4,746,1,1,0,True,False,False,False,2013,4,25,7188.0117
664,6,494,1,0,0,True,False,False,False,2014,2,15,4196.2236
391,5,891,1,1,0,True,False,False,False,2014,12,5,10422.553
662,6,718,1,0,0,True,False,False,False,2013,10,26,6280.3833
541,5,830,1,0,0,True,False,False,False,2014,2,14,6848.095
1076,3,512,1,1,0,True,False,False,False,2013,6,5,5243.765
85,7,1647,1,0,0,True,False,False,False,2015,1,18,12083.526
308,6,755,1,0,0,True,False,False,False,2015,7,18,7695.6235
703,3,308,1,0,0,True,False,False,False,2014,11,19,3163.6135
520,5,413,1,0,1,True,False,False,False,2013,7,26,4224.9146
232,6,353,1,0,0,True,False,False,False,2015,5,30,3751.0435
694,4,660,1,0,1,True,False,False,False,2013,4,4,6066.759
467,2,1724,1,1,0,True,False,False,False,2013,2,5,14097.297
530,4,959,1,1,0,True,False,False,False,2013,5,2,9997.905
495,5,0,0,0,0,False,True,False,False,2013,11,1,0.0
64,4,847,1,1,0,True,False,False,False,2014,7,3,9864.965
1049,3,631,1,0,1,True,False,False,False,2013,1,2,5246.5947
388,1,1011,1,0,0,True,False,False,False,2014,5,12,8127.0083
1052,5,949,1,0,0,True,False,False,False,2014,5,30,8700.8125
43,5,705,1,1,0,True,False,False,False,2013,4,12,6394.962
338,2,554,1,0,0,True,False,False,False,2013,10,29,4849.903
838,6,582,1,0,0,True,False,False,False,2014,8,23,4555.2124
1085,1,898,1,1,0,True,False,False,False,2013,10,21,8864.65
601,1,482,1,1,1,True,False,False,False,2013,3,25,6544.289
1112,1,1054,1,1,0,True,False,False,False,2015,5,4,14034.953
36,4,1073,1,0,0,True,False,False,False,2013,1,31,8988.788
745,3,891,1,1,0,True,False,False,False,2013,1,23,8189.5566
460,4,0,0,0,0,False,True,False,False,2014,5,29,0.0
29,2,555,1,0,1,True,False,False,False,2015,7,7,4917.355
328,3,505,1,0,0,True,False,False,False,2013,9,18,3981.9243
399,2,665,1,1,0,True,False,False,False,2013,6,4,6504.0835
42,3,1140,1,0,0,True,False,False,False,2014,8,27,9100.587
784,7,0,0,0,0,True,False,False,False,2013,7,14,0.0
17,5,842,1,1,0,True,False,False,False,2015,5,8,8032.4497
839,2,651,1,0,0,True,False,False,False,2014,2,11,4662.519
91,2,579,1,1,0,True,False,False,False,2014,12,2,6502.18
257,1,959,1,1,1,True,False,False,False,2013,3,25,9295.154
816,5,678,1,0,0,True,False,False,False,2015,3,27,5864.6436
700,4,546,1,0,0,True,False,False,False,2015,3,12,4761.535
528,1,1311,1,1,1,True,False,False,False,2014,8,18,13289.938
1033,2,1464,1,0,1,True,False,False,False,2013,4,2,13845.156
617,1,609,1,0,0,True,False,False,False,2014,11,17,6210.7886
908,7,0,0,0,0,True,False,False,False,2015,2,1,0.0
593,7,0,0,0,0,True,False,False,False,2014,3,23,0.0
983,6,998,1,0,0,True,False,False,False,2014,4,26,7699.0747
897,6,438,1,0,0,True,False,False,False,2013,9,14,4132.577
30,4,682,1,1,1,True,False,False,False,2015,7,30,7355.809
254,6,292,1,0,0,True,False,False,False,2013,10,12,2809.368
362,4,1461,1,1,0,True,False,False,False,2014,9,18,11421.866
340,7,0,0,0,0,True,False,False,False,2013,4,28,0.0
263,2,378,1,0,0,True,False,False,False,2015,6,9,3787.1628
1016,5,565,1,0,0,True,False,False,False,2015,2,27,5852.763
997,4,344,1,0,0,True,False,False,False,2013,8,22,3396.8362
8,2,826,1,1,0,True,False,False,False,2013,5,14,7693.476
339,2,810,1,1,0,True,False,False,False,2015,4,28,8673.848
537,3,638,1,0,0,True,False,False,False,2014,4,9,5231.708
714,2,310,1,1,0,True,False,False,False,2014,7,29,4703.782
393,3,444,1,0,1,True,False,False,False,2014,7,23,4234.071
778,4,722,1,1,0,True,False,False,False,2013,6,20,6653.1333
166,2,619,1,0,0,True,False,False,False,2013,3,12,4735.147
810,1,610,1,1,1,True,False,False,False,2015,1,5,8277.125
998,2,586,1,1,0,True,False,False,False,2013,2,5,6348.1123
243,5,1106,1,1,0,True,False,False,False,2013,6,21,8883.108
590,7,0,0,0,0,True,False,False,False,2015,3,29,0.0
1017,3,1055,1,0,1,True,False,False,False,2013,4,3,7557.096
892,1,720,1,0,0,True,False,False,False,2015,3,9,6020.4697
783,5,780,1,1,0,True,False,False,False,2013,5,3,7126.886
73,6,260,1,0,0,True,False,False,False,2014,6,28,2305.7363
733,6,2995,1,0,0,True,False,False,False,2015,1,17,13579.105
908,5,426,1,1,1,True,False,False,False,2014,1,10,4930.1265
435,6,233,1,0,0,True,False,False,False,2014,9,6,1886.1124
233,4,0,0,0,0,False,True,False,False,2013,5,9,0.0
362,2,1197,1,1,0,True,False,False,False,2013,11,19,10558.495
252,7,0,0,0,0,True,False,False,False,2013,8,18,0.0
986,7,0,0,0,0,True,False,False,False,2014,10,12,0.0
201,2,309,1,0,0,True,False,False,False,2014,1,28,3316.7144
824,2,614,1,0,0,True,False,False,False,2013,5,21,4848.4854
909,2,1168,1,1,0,True,False,False,False,2015,5,19,10936.4375
389,6,1027,1,0,0,True,False,False,False,2013,3,2,9425.387
1089,1,1107,1,1,1,True,False,False,False,2015,7,27,12414.445
805,1,682,1,1,1,True,False,False,False,2014,6,16,9579.196
705,4,0,0,0,1,False,True,False,False,2015,1,1,0.0
242,2,418,1,1,0,True,False,False,False,2015,6,2,5141.3784
519,7,0,0,0,0,True,False,False,False,2014,9,28,0.0
333,4,1433,1,1,0,True,False,False,False,2013,2,7,10699.389
25,3,1325,1,0,1,True,False,False,False,2015,7,8,9881.888
467,1,1869,1,1,1,True,False,False,False,2014,8,18,16202.487
402,5,764,1,0,1,True,False,False,False,2015,1,2,7273.412
837,3,506,1,1,0,True,False,False,False,2014,3,19,4565.6426
675,1,511,1,1,0,True,False,False,False,2013,9,23,5894.414
502,5,1452,1,0,0,True,False,False,False,2014,4,11,9494.899
51,6,594,1,0,0,True,False,False,False,2015,2,14,7361.5674
164,5,771,1,1,0,True,False,False,False,2013,5,3,6806.6465
980,2,664,1,1,0,True,False,False,False,2014,7,1,7967.2305
324,2,937,1,1,0,True,False,False,False,2015,5,5,8859.99
134,7,0,0,0,0,True,False,False,False,2013,1,27,0.0
453,1,1155,1,1,0,True,False,False,False,2013,6,3,10400.923
89,7,0,0,0,0,True,False,False,False,2013,4,21,0.0
801,2,464,1,1,0,True,False,False,False,2014,6,17,5342.8184
978,3,852,1,0,0,True,False,False,False,2013,7,10,6326.6396
987,4,856,1,0,1,True,False,False,False,2014,4,24,6110.2773
34,7,0,0,0,0,True,False,False,False,2013,8,11,0.0
329,2,727,1,1,0,True,False,False,False,2015,5,19,7394.268
298,3,665,1,1,0,True,False,False,False,2014,3,19,6514.557
613,4,0,0,0,0,False,True,False,False,2013,5,9,0.0
39,4,699,1,1,0,True,False,False,False,2014,12,4,7428.2817
887,3,459,1,0,1,True,False,False,False,2014,4,23,4371.3174
287,3,790,1,1,0,True,False,False,False,2014,3,19,7866.274
745,3,966,1,1,0,True,False,False,False,2013,12,4,9904.389
301,7,0,0,0,0,True,False,False,False,2013,9,15,0.0
849,7,0,0,0,0,True,False,False,False,2014,1,26,0.0
95,1,1139,1,1,0,True,False,False,False,2013,10,7,11237.139
700,7,0,0,0,0,True,False,False,False,2014,9,7,0.0
36,6,1085,1,0,0,True,False,False,False,2015,5,16,9042.209
697,2,788,1,0,1,True,False,False,False,2015,7,21,7032.21
580,2,1520,1,1,0,True,False,False,False,2014,2,18,11870.239
730,1,834,1,0,0,True,False,False,False,2015,5,11,7349.407
4,6,1302,1,0,0,True,False,False,False,2014,9,27,8645.764
314,5,663,1,1,0,True,False,False,False,2013,12,6,7041.1997
1094,6,471,1,0,0,True,False,False,False,2015,1,31,4784.775
370,7,0,0,0,0,True,False,False,False,2014,8,3,0.0
505,3,635,1,1,0,True,False,False,False,2014,2,19,6129.294
62,6,437,1,0,0,True,False,False,False,2015,5,23,4682.2715
481,4,639,1,1,0,True,False,False,False,2014,7,31,6495.212
949,3,464,1,0,0,True,False,False,False,2013,8,7,3918.428
179,5,705,1,1,0,True,False,False,False,2013,4,26,6284.5234
29,3,728,1,1,0,True,False,False,False,2014,6,4,7187.316
300,5,845,1,0,0,True,False,False,False,2013,11,1,7187.3423
812,7,0,0,0,0,True,False,False,False,2014,12,28,0.0
723,1,656,1,1,0,True,False,False,False,2014,7,14,7933.9062
546,7,0,0,0,0,True,False,False,False,2013,12,1,0.0
654,7,0,0,0,0,True,False,False,False,2014,3,16,0.0
342,5,766,1,0,0,True,False,False,False,2013,11,15,6590.01
728,6,472,1,0,0,True,False,False,False,2014,4,5,4704.178
728,4,475,1,1,0,True,False,False,False,2014,11,13,5100.3955
931,3,489,1,0,0,True,False,False,False,2013,5,8,4638.7764
113,6,797,1,0,0,True,False,False,False,2013,9,28,6676.941
303,6,497,1,0,0,True,False,False,False,2015,5,23,4770.019
755,3,902,1,0,0,True,False,False,False,2013,10,2,7570.797
77,4,672,1,1,0,True,False,False,False,2013,1,24,6303.4873
14,4,679,1,1,0,True,False,False,False,2014,4,3,6590.1245
488,6,563,1,0,0,True,False,False,False,2013,12,21,6389.7993
232,2,239,1,0,0,True,False,False,False,2015,3,24,2625.9304
21,7,0,0,0,0,True,False,False,False,2014,1,12,0.0
993,6,586,1,0,0,True,False,False,False,2013,7,6,5490.1416
36,3,890,1,0,0,True,False,False,False,2014,2,26,6548.6675
179,5,823,1,1,1,True,False,False,False,2013,10,25,6996.586
845,1,410,1,1,0,True,False,False,False,2014,2,17,5091.347
183,5,588,1,1,0,True,False,False,False,2014,1,10,6229.7803
687,5,726,1,1,0,True,False,False,False,2013,12,6,7852.522
968,4,0,0,0,0,False,True,False,False,2013,10,3,0.0
78,6,395,1,0,0,True,False,False,False,2015,2,7,3644.019
486,2,428,1,0,0,True,False,False,False,2013,10,15,3990.518
370,2,646,1,1,1,True,False,False,False,2013,8,27,7835.049
959,4,644,1,0,1,True,False,False,False,2014,8,14,5208.011
193,6,707,1,0,0,True,False,False,False,2015,3,28,7048.924
1028,7,0,0,0,0,True,False,False,False,2013,5,5,0.0
668,1,1162,1,0,0,True,False,False,False,2014,2,10,8318.266
908,5,361,1,0,0,True,False,False,False,2014,4,11,3724.762
624,6,441,1,0,0,True,False,False,False,2014,8,9,4091.9539
200,2,952,1,0,1,True,False,False,False,2014,7,22,6943.0703
954,1,1475,1,1,0,True,False,False,False,2013,12,16,13829.487
5,5,689,1,1,0,True,False,False,False,2014,11,28,6964.866
42,4,916,1,0,0,True,False,False,False,2014,1,16,6709.3843
198,2,157,1,0,1,True,False,False,False,2013,12,24,608.6764
